prod1_1,category,sbu_name,statename,company_name,distname,prod2,comname,psu_pvt,statecode,orgrocd,dist,productname_org,total,distcode,comcode,code,productcode,zone_name,region_name,newcode,fiscal_year,coname,month_name,netweight_tmt,com_type,productname,prod1,entity_id,updated_at,created_at,ro
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,MAHOBA,LPG,IOCL,PSU,UP,11,MAHOBA,LPG-PKD.DOM NS.  (14.2 KGS),6023.838,UP71,1060,LPGUP71,10503,NCZ,NORTH,UP71,2022-2023,IOCL,JUN,510.248,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
LPG-PKD DOM,,LPG,BIHAR,MPSU,KAIMUR,LPG,HPCL,PSU,BR,13,KAIMUR,LPG-PKD.DOM NS.  (14.2 KGS),5490.0257,BR49,1050,LPGBR49,10503,NCZ,EAST,BR49,2022-2023,HPCL,JUN,468.0746,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,JHANSI,LPG,HPCL,PSU,UP,11,JHANSI,LPG-PKD.DOM NS.  (14.2 KGS),4871.20805,UP62,1050,LPGUP62,10503,NCZ,NORTH,UP62,2022-2023,HPCL,JUN,391.636,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,CHITRUKUT,LPG,BPCL,PSU,UP,11,CHITRUKUT,LPG-PKD.DOM NS.  (14.2 KGS),1357.505,UP29,1020,LPGUP29,10503,NCZ,NORTH,UP29,2022-2023,BPCL,JUN,105.08,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,FATEHPUR,LPG,HPCL,PSU,UP,11,FATEHPUR,LPG-PKD.DOM NS.  (14.2 KGS),1894.4504,UP44,1050,LPGUP44,10503,NCZ,NORTH,UP44,2022-2023,HPCL,JUN,159.2104,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,BIHAR,MPSU,SUPAUL,LPG,IOCL,PSU,BR,13,SUPAUL,LPG-PKD.DOM NS.  (14.2 KGS),6333.062,BR39,1060,LPGBR39,10503,NCZ,EAST,BR39,2022-2023,IOCL,JUN,533.771,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,BIHAR,MPSU,BHAGALPUR,LPG,BPCL,PSU,BR,13,BHAGALPUR,LPG-PKD.DOM NS.  (14.2 KGS),7655.134,BR02,1020,LPGBR02,10503,NCZ,EAST,BR02,2022-2023,BPCL,JUN,611.578,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,SANT RAVI DAS NAGAR,LPG,HPCL,PSU,UP,11,SANT RAVI DAS NAGAR,LPG-PKD.DOM NS.  (14.2 KGS),6598.2123,UP47,1050,LPGUP47,10503,NCZ,NORTH,UP47,2022-2023,HPCL,JUN,575.3272,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,BIHAR,MPSU,SITAMARHI,LPG,BPCL,PSU,BR,13,SITAMARHI,LPG-PKD.DOM NS.  (14.2 KGS),9518.533,BR33,1020,LPGBR33,10503,NCZ,EAST,BR33,2022-2023,BPCL,JUN,821.102,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,MUZAFFARPUR
LPG-PKD DOM,,LPG,BIHAR,MPSU,VAISHALI,LPG,IOCL,PSU,BR,13,VAISHALI,LPG-PKD.DOM NS.  (14.2 KGS),31340.434,BR40,1060,LPGBR40,10503,NCZ,EAST,BR40,2022-2023,IOCL,JUN,2733.096,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,MUZAFFARPUR
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,UNNAO,LPG,IOCL,PSU,UP,11,UNNAO,LPG-PKD.DOM NS.  (14.2 KGS),15706.026,UP91,1060,LPGUP91,10503,NCZ,NORTH,UP91,2022-2023,IOCL,JUN,1254.754,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,KANPUR DEHAT,LPG,HPCL,PSU,UP,11,KANPUR DEHAT,LPG-PKD.DOM NS.  (14.2 KGS),2657.53,UP64,1050,LPGUP64,10503,NCZ,NORTH,UP64,2022-2023,HPCL,JUN,220.0858,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
LPG-PKD DOM,,LPG,BIHAR,MPSU,MUNGER,LPG,HPCL,PSU,BR,13,MUNGER,LPG-PKD.DOM NS.  (14.2 KGS),9574.0383,BR14,1050,LPGBR14,10503,NCZ,EAST,BR14,2022-2023,HPCL,JUN,790.1732,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,SANT RAVI DAS NAGAR,LPG,BPCL,PSU,UP,11,SANT RAVI DAS NAGAR,LPG-PKD.DOM NS.  (14.2 KGS),1473.948,UP47,1020,LPGUP47,10503,NCZ,NORTH,UP47,2022-2023,BPCL,JUN,113.97,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,AZAMGARH,LPG,IOCL,PSU,UP,11,AZAMGARH,LPG-PKD.DOM NS.  (14.2 KGS),43796.161,UP10,1060,LPGUP10,10503,NCZ,NORTH,UP10,2022-2023,IOCL,JUN,3605.98,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,BIHAR,MPSU,BHOJPUR,LPG,BPCL,PSU,BR,13,BHOJPUR,LPG-PKD.DOM NS.  (14.2 KGS),5073.933,BR45,1020,LPGBR45,10503,NCZ,EAST,BR45,2022-2023,BPCL,JUN,361.504,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,LUCKNOW,LPG,BPCL,PSU,UP,11,LUCKNOW,LPG-PKD.DOM NS.  (14.2 KGS),41561.792,UP68,1020,LPGUP68,10503,NCZ,NORTH,UP68,2022-2023,BPCL,JUN,3166.685,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,FAIZABAD,LPG,BPCL,PSU,UP,11,FAIZABAD,LPG-PKD.DOM NS.  (14.2 KGS),10741.066,UP40,1020,LPGUP40,10503,NCZ,NORTH,UP40,2022-2023,BPCL,JUN,776.854,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,GORAKHPUR
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,SANT KABIR NAGAR,LPG,BPCL,PSU,UP,11,SANT KABIR NAGAR,LPG-PKD.DOM NS.  (14.2 KGS),3676.692,UP41,1020,LPGUP41,10503,NCZ,NORTH,UP41,2022-2023,BPCL,JUN,304.505,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,GORAKHPUR
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,VARANASI,LPG,IOCL,PSU,UP,11,VARANASI,LPG-PKD.DOM NS.  (14.2 KGS),83083.186,UP93,1060,LPGUP93,10503,NCZ,NORTH,UP93,2022-2023,IOCL,JUN,6359.07,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,FATEHPUR,LPG,IOCL,PSU,UP,11,FATEHPUR,LPG-PKD.DOM NS.  (14.2 KGS),24465.326,UP44,1060,LPGUP44,10503,NCZ,NORTH,UP44,2022-2023,IOCL,JUN,1951.401,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,BALRAMPUR,LPG,HPCL,PSU,UP,11,BALRAMPUR,LPG-PKD.DOM NS.  (14.2 KGS),8537.9226,UP15,1050,LPGUP15,10503,NCZ,NORTH,UP15,2022-2023,HPCL,JUN,743.6398,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,GORAKHPUR
LPG-PKD DOM,,LPG,BIHAR,MPSU,SAHARSA,LPG,BPCL,PSU,BR,13,SAHARSA,LPG-PKD.DOM NS.  (14.2 KGS),4699.092,BR26,1020,LPGBR26,10503,NCZ,EAST,BR26,2022-2023,BPCL,JUN,414.145,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,BIHAR,MPSU,KHAGARIA,LPG,IOCL,PSU,BR,13,KHAGARIA,LPG-PKD.DOM NS.  (14.2 KGS),7738.829,BR17,1060,LPGBR17,10503,NCZ,EAST,BR17,2022-2023,IOCL,JUN,696.065,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,BIHAR,MPSU,ROHTAS,LPG,IOCL,PSU,BR,13,ROHTAS,LPG-PKD.DOM NS.  (14.2 KGS),31833.509,BR50,1060,LPGBR50,10503,NCZ,EAST,BR50,2022-2023,IOCL,JUN,2548.497,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,FAIZABAD,LPG,IOCL,PSU,UP,11,FAIZABAD,LPG-PKD.DOM NS.  (14.2 KGS),26251.331,UP40,1060,LPGUP40,10503,NCZ,NORTH,UP40,2022-2023,IOCL,JUN,2039.807,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,GORAKHPUR
LPG-PKD DOM,,LPG,BIHAR,MPSU,MADHUBANI,LPG,IOCL,PSU,BR,13,MADHUBANI,LPG-PKD.DOM NS.  (14.2 KGS),31425.207,BR19,1060,LPGBR19,10503,NCZ,EAST,BR19,2022-2023,IOCL,JUN,2657.762,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,SANT KABIR NAGAR,LPG,IOCL,PSU,UP,11,SANT KABIR NAGAR,LPG-PKD.DOM NS.  (14.2 KGS),12192.195,UP41,1060,LPGUP41,10503,NCZ,NORTH,UP41,2022-2023,IOCL,JUN,955.871,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,GORAKHPUR
LPG-PKD DOM,,LPG,BIHAR,MPSU,KISHENGANJ,LPG,IOCL,PSU,BR,13,KISHENGANJ,LPG-PKD.DOM NS.  (14.2 KGS),6225.418,BR31,1060,LPGBR31,10503,NCZ,EAST,BR31,2022-2023,IOCL,JUN,601.908,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,BIHAR,MPSU,BEGUSARAI,LPG,IOCL,PSU,BR,13,BEGUSARAI,LPG-PKD.DOM NS.  (14.2 KGS),32982.108,BR03,1060,LPGBR03,10503,NCZ,EAST,BR03,2022-2023,IOCL,JUN,2902.014,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,BIHAR,MPSU,AURANGABAD,LPG,HPCL,PSU,BR,13,AURANGABAD,LPG-PKD.DOM NS.  (14.2 KGS),13970.03488,BR01,1050,LPGBR01,10503,NCZ,EAST,BR01,2022-2023,HPCL,JUN,1143.8395,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,SONBHADRA,LPG,BPCL,PSU,UP,11,SONBHADRA,LPG-PKD.DOM NS.  (14.2 KGS),2056.943,UP97,1020,LPGUP97,10503,NCZ,NORTH,UP97,2022-2023,BPCL,JUN,150.69,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,BIHAR,MPSU,NAWADA,LPG,BPCL,PSU,BR,13,NAWADA,LPG-PKD.DOM NS.  (14.2 KGS),11876.661,BR23,1020,LPGBR23,10503,NCZ,EAST,BR23,2022-2023,BPCL,JUN,908.05,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,JALAUN,LPG,HPCL,PSU,UP,11,JALAUN,LPG-PKD.DOM NS.  (14.2 KGS),1608.6134,UP58,1050,LPGUP58,10503,NCZ,NORTH,UP58,2022-2023,HPCL,JUN,135.3828,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
LPG-PKD DOM,,LPG,BIHAR,MPSU,JEHANABAD,LPG,BPCL,PSU,BR,13,JEHANABAD,LPG-PKD.DOM NS.  (14.2 KGS),3163.347,BR46,1020,LPGBR46,10503,NCZ,EAST,BR46,2022-2023,BPCL,JUN,277.099,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,BIHAR,MPSU,PATNA,LPG,IOCL,PSU,BR,13,PATNA,LPG-PKD.DOM NS.  (14.2 KGS),104212.018,BR25,1060,LPGBR25,10503,NCZ,EAST,BR25,2022-2023,IOCL,JUN,8369.561,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,PRATAPGARH,LPG,BPCL,PSU,UP,11,PRATAPGARH,LPG-PKD.DOM NS.  (14.2 KGS),3086.256,UP83,1020,LPGUP83,10503,NCZ,NORTH,UP83,2022-2023,BPCL,JUN,279.456,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,BIHAR,MPSU,AURANGABAD,LPG,IOCL,PSU,BR,13,AURANGABAD,LPG-PKD.DOM NS.  (14.2 KGS),6666.889,BR01,1060,LPGBR01,10503,NCZ,EAST,BR01,2022-2023,IOCL,JUN,510.458,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,BALLIA,LPG,IOCL,PSU,UP,11,BALLIA,LPG-PKD.DOM NS.  (14.2 KGS),23468.976,UP14,1060,LPGUP14,10503,NCZ,NORTH,UP14,2022-2023,IOCL,JUN,1931.958,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,SANT RAVI DAS NAGAR,LPG,IOCL,PSU,UP,11,SANT RAVI DAS NAGAR,LPG-PKD.DOM NS.  (14.2 KGS),16178.501,UP47,1060,LPGUP47,10503,NCZ,NORTH,UP47,2022-2023,IOCL,JUN,1413.206,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,AZAMGARH,LPG,HPCL,PSU,UP,11,AZAMGARH,LPG-PKD.DOM NS.  (14.2 KGS),6369.2739,UP10,1050,LPGUP10,10503,NCZ,NORTH,UP10,2022-2023,HPCL,JUN,539.1172,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,BIHAR,MPSU,GAYA,LPG,BPCL,PSU,BR,13,GAYA,LPG-PKD.DOM NS.  (14.2 KGS),24151.027,BR10,1020,LPGBR10,10503,NCZ,EAST,BR10,2022-2023,BPCL,JUN,1725.795,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,BIHAR,MPSU,KHAGARIA,LPG,BPCL,PSU,BR,13,KHAGARIA,LPG-PKD.DOM NS.  (14.2 KGS),5046.818,BR17,1020,LPGBR17,10503,NCZ,EAST,BR17,2022-2023,BPCL,JUN,421.937,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,BIHAR,MPSU,BHAGALPUR,LPG,HPCL,PSU,BR,13,BHAGALPUR,LPG-PKD.DOM NS.  (14.2 KGS),17024.0528,BR02,1050,LPGBR02,10503,NCZ,EAST,BR02,2022-2023,HPCL,JUN,1475.6754,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,SULTANPUR,LPG,BPCL,PSU,UP,11,SULTANPUR,LPG-PKD.DOM NS.  (14.2 KGS),4364.017,UP89,1020,LPGUP89,10503,NCZ,NORTH,UP89,2022-2023,BPCL,JUN,374.285,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,BIHAR,MPSU,PURNIA,LPG,BPCL,PSU,BR,13,PURNIA,LPG-PKD.DOM NS.  (14.2 KGS),8995.139,BR22,1020,LPGBR22,10503,NCZ,EAST,BR22,2022-2023,BPCL,JUN,851.617,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,BIHAR,MPSU,PURNIA,LPG,IOCL,PSU,BR,13,PURNIA,LPG-PKD.DOM NS.  (14.2 KGS),8864.999,BR22,1060,LPGBR22,10503,NCZ,EAST,BR22,2022-2023,IOCL,JUN,840.548,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,KANNAUJ,LPG,IOCL,PSU,UP,11,KANNAUJ,LPG-PKD.DOM NS.  (14.2 KGS),13568.078,UP98,1060,LPGUP98,10503,NCZ,NORTH,UP98,2022-2023,IOCL,JUN,1078.045,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,BARA BANKI,LPG,HPCL,PSU,UP,11,BARA BANKI,LPG-PKD.DOM NS.  (14.2 KGS),9328.99555,UP18,1050,LPGUP18,10503,NCZ,NORTH,UP18,2022-2023,HPCL,JUN,744.6796,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,AMETHI,LPG,BPCL,PSU,UP,11,AMETHI,LPG-PKD.DOM NS.  (14.2 KGS),7345.459,UP77,1020,LPGUP77,10503,NCZ,NORTH,UP77,2022-2023,BPCL,JUN,555.55,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,KANPUR NAGAR,LPG,BPCL,PSU,UP,11,KANPUR NAGAR,LPG-PKD.DOM NS.  (14.2 KGS),22865.869,UP65,1020,LPGUP65,10503,NCZ,NORTH,UP65,2022-2023,BPCL,JUN,1605.395,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
LPG-PKD DOM,,LPG,BIHAR,MPSU,SAMASTIPUR,LPG,BPCL,PSU,BR,13,SAMASTIPUR,LPG-PKD.DOM NS.  (14.2 KGS),21649.811,BR27,1020,LPGBR27,10503,NCZ,EAST,BR27,2022-2023,BPCL,JUN,1830.027,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,MAU,LPG,HPCL,PSU,UP,11,MAU,LPG-PKD.DOM NS.  (14.2 KGS),7945.2305,UP73,1050,LPGUP73,10503,NCZ,NORTH,UP73,2022-2023,HPCL,JUN,609.18,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,BIHAR,MPSU,GOPALGANJ,LPG,HPCL,PSU,BR,13,GOPALGANJ,LPG-PKD.DOM NS.  (14.2 KGS),13919.78954,BR11,1050,LPGBR11,10503,NCZ,EAST,BR11,2022-2023,HPCL,JUN,1145.2016,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,MUZAFFARPUR
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,MAU,LPG,BPCL,PSU,UP,11,MAU,LPG-PKD.DOM NS.  (14.2 KGS),12123.346,UP73,1020,LPGUP73,10503,NCZ,NORTH,UP73,2022-2023,BPCL,JUN,955.22,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,VARANASI
LPG-PKD DOM,,LPG,BIHAR,MPSU,JEHANABAD,LPG,HPCL,PSU,BR,13,JEHANABAD,LPG-PKD.DOM NS.  (14.2 KGS),1706.627,BR46,1050,LPGBR46,10503,NCZ,EAST,BR46,2022-2023,HPCL,JUN,129.859,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,BIHAR,MPSU,MUZZAFARPUR,LPG,HPCL,PSU,BR,13,MUZZAFARPUR,LPG-PKD.DOM NS.  (14.2 KGS),13986.20089,BR16,1050,LPGBR16,10503,NCZ,EAST,BR16,2022-2023,HPCL,JUN,1154.4174,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,MUZAFFARPUR
LPG-PKD DOM,,LPG,BIHAR,MPSU,DARBHANGA,LPG,BPCL,PSU,BR,13,DARBHANGA,LPG-PKD.DOM NS.  (14.2 KGS),10562.742,BR06,1020,LPGBR06,10503,NCZ,EAST,BR06,2022-2023,BPCL,JUN,904.541,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,BAHRAICH,LPG,HPCL,PSU,UP,11,BAHRAICH,LPG-PKD.DOM NS.  (14.2 KGS),6857.9161,UP12,1050,LPGUP12,10503,NCZ,NORTH,UP12,2022-2023,HPCL,JUN,546.1673,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
LPG-PKD DOM,,LPG,BIHAR,MPSU,NALANDA,LPG,BPCL,PSU,BR,13,NALANDA,LPG-PKD.DOM NS.  (14.2 KGS),19839.332,BR21,1020,LPGBR21,10503,NCZ,EAST,BR21,2022-2023,BPCL,JUN,1630.205,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,BIHAR,MPSU,BUXAR,LPG,HPCL,PSU,BR,13,BUXAR,LPG-PKD.DOM NS.  (14.2 KGS),4319.1004,BR66,1050,LPGBR66,10503,NCZ,EAST,BR66,2022-2023,HPCL,JUN,348.4112,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PATNA
LPG-PKD DOM,,LPG,BIHAR,MPSU,SAHARSA,LPG,HPCL,PSU,BR,13,SAHARSA,LPG-PKD.DOM NS.  (14.2 KGS),7791.85485,BR26,1050,LPGBR26,10503,NCZ,EAST,BR26,2022-2023,HPCL,JUN,660.229,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,BIHAR,MPSU,SHEOHAR,LPG,IOCL,PSU,BR,13,SHEOHAR,LPG-PKD.DOM NS.  (14.2 KGS),4945.475,BR37,1060,LPGBR37,10503,NCZ,EAST,BR37,2022-2023,IOCL,JUN,425.726,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,MUZAFFARPUR
LPG-PKD DOM,,LPG,BIHAR,MPSU,SITAMARHI,LPG,HPCL,PSU,BR,13,SITAMARHI,LPG-PKD.DOM NS.  (14.2 KGS),8760.193,BR33,1050,LPGBR33,10503,NCZ,EAST,BR33,2022-2023,HPCL,JUN,713.3228,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,MUZAFFARPUR
LPG-PKD DOM,,LPG,BIHAR,MPSU,DARBHANGA,LPG,HPCL,PSU,BR,13,DARBHANGA,LPG-PKD.DOM NS.  (14.2 KGS),20317.20735,BR06,1050,LPGBR06,10503,NCZ,EAST,BR06,2022-2023,HPCL,JUN,1725.1438,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,MAHOBA,LPG,BPCL,PSU,UP,11,MAHOBA,LPG-PKD.DOM NS.  (14.2 KGS),1586.95,UP71,1020,LPGUP71,10503,NCZ,NORTH,UP71,2022-2023,BPCL,JUN,129.745,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,LUCKNOW
LPG-PKD DOM,,LPG,UTTAR PRADESH,MPSU,MAHARAJGANJ,LPG,BPCL,PSU,UP,11,MAHARAJGANJ,LPG-PKD.DOM NS.  (14.2 KGS),7779.261,UP69,1020,LPGUP69,10503,NCZ,NORTH,UP69,2022-2023,BPCL,JUN,653.072,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,GORAKHPUR
LPG-PKD DOM,,LPG,BIHAR,MPSU,SUPAUL,LPG,BPCL,PSU,BR,13,SUPAUL,LPG-PKD.DOM NS.  (14.2 KGS),3542.559,BR39,1020,LPGBR39,10503,NCZ,EAST,BR39,2022-2023,BPCL,JUN,320.92,PSU,LPG-PKD DOM,LPG-PKD DOM,,2025-08-23 10:47:24,2025-08-23 10:47:24,PURNEA
